"id_standard_word";"orthographic_word";"geometry_id";"IPA_string";"sampa_string"
4;"Gänse";73053;"ˈke͡ɪ̃n̰sə̟";"""ke*I~n_Xs@_+"
4;"Gänse";139458;"ˈk̟ɛnsə̟";"""k_+Ens@_+"
4;"Gänse";77989;"ka̠→is";"ka_-*\is"
4;"Gänse";71399;"k͡x̰ẽːns";"k*x_Xe~:ns"
4;"Gänse";136417;"‿ˈjæ̜nz̟ə‿";"<""j{_onz_+@>"
4;"Gänse";98155;"ˈkensə";"""kens@"
4;"Gänse";79153;"kɛ̣→ɪns";"kE_r*\Ins"
4;"Gänse";133354;"ɡẽːs";"ge~:s"
4;"Gänse";102330;"ˈχ̟ɑ→i̜ç̠s̠ø̠";"""X_+A*\i_oC_-s_-2_-"
4;"Gänse";78677;"çɣɛnt͡s / çj̠ɛnzs";"CGEnt*s / Cj_-Enzs"
4;"Gänse";140365;"ˈɡɛnzə";"""gEnz@"
4;"Gänse";522626;"‿ˈjlɤʾː→ɪ̜zə̟";"<""j7_O:*\I_oz@_+"
4;"Gänse";88232;"‿kɛns";"<kEns"
4;"Gänse";126108;"ˈjɛnsə";"""jEns@"
4;"Gänse";133243;"ˈɣɛnz̠ə";"""GEnz_-@"
4;"Gänse";117629;"kœ̜→ʏʿs̠";"k9_o*\Y_cs_-"
4;"Gänse";112685;"ˈɡʊ→ɪʔz̠ə";"""gU*\I?z_-@"
4;"Gänse";125086;"ˈjɛ̜nd̰zə̟";"""jE_ond_Xz@_+"
4;"Gänse";134531;"ˈkɛ̜ns̟͡z̟əʾ";"""kE_ons_+*z_+@_O"
4;"Gänse";137182;"ˈkɛ̣ns̠ə";"""kE_rns_-@"
4;"Gänse";110375;"ˈɡøː͡ɪ̠z̠ə";"""g2:*I_-z_-@"
4;"Gänse";118512;"kəʾ→ʏs̠";"k@_O*\Ys_-"
4;"Gänse";141434;"ˈk̟ɛ̜nzə̟ʾ";"""k_+E_onz@_+_O"
4;"Gänse";72938;"ˈkẽnzə̟";"""ke~nz@_+"
4;"Gänse";130378;"kɛns";"kEns"
4;"Gänse";108547;"kœʿ→ʏʿs";"k9_c*\Y_cs"
4;"Gänse";125647;"ˈkɛnd̰z̟ə";"""kEnd_Xz_+@"
4;"Gänse";142179;"‿ˈɡɛnðə";"<""gEnD@"
4;"Gänse";100345;"ɡɑ̟ns";"gA_+ns"
4;"Gänse";124194;"‿kø̜→ɪs jɛ̜̃nːs";"<k2_o*\Is jE_o~n:s"
4;"Gänse";101858;"ˈχ̟ʌ̟ʾ→ɪz̠ə";"""X_+V_+_O*\Iz_-@"
4;"Gänse";94066;"‿ˈçɛnz̟əʾ";"<""CEnz_+@_O"
4;"Gänse";118146;"ɡø̜→ʏ̣s̟";"g2_o*\Y_rs_+"
4;"Gänse";119029;"ˈɡɛnz̟ə";"""gEnz_+@"
4;"Gänse";119195;"ɣ̟ɔ̜→ɪs";"G_+O_o*\Is"
4;"Gänse";534207;"ˈɣ̠ʋ̣̃→ọ̃ʒ̟ə̟";"""G_-Q_r~*\o_r~Z_+@_+"
4;"Gänse";80214;"kã̠nt̰͡s";"ka_-~nt_X*s"
4;"Gänse";98815;"kɛ̣ns";"kE_rns"
4;"Gänse";139171;"k̟ɛns‿";"k_+Ens>"
4;"Gänse";89144;"ç̠ens";"C_-ens"
4;"Gänse";96254;"kent̰͡s";"kent_X*s"
4;"Gänse";117816;"ˈjɛnd̰z̟ə";"""jEnd_Xz_+@"
4;"Gänse";141827;"ˈkɛnz͡sə";"""kEnz*s@"
4;"Gänse";97691;"ˈkɛnzəʾ";"""kEnz@_O"
4;"Gänse";80028;"ke̜→ɪnt̰͡s";"ke_o*\Int_X*s"
4;"Gänse";124917;"ɡlɤ→ʏʿ͡ɪs";"g7*\Y_c*Is"
4;"Gänse";97362;"kɛns";"kEns"
4;"Gänse";72112;"‿ˈɡ͡ɣens";"<""g*Gens"
4;"Gänse";104872;"‿ˈɡlɤ→ɪz̠ə";"<""g7*\Iz_-@"
4;"Gänse";136673;"k̟ɛns";"k_+Ens"
5;"Donnerstag";98052;"ˈtɔnəɹ̰ʃ̫tɔ̜ːχ";"""tOn@r\_XS_wtO_o:X"
5;"Donnerstag";131478;"ˈtɔ̣ːʁ̠ʃ̫tɪç";"""tO_r:R_-S_wtIC"
5;"Donnerstag";142544;"ˈtʰʏ̠ʿnɔ̟ʃ̫";"""t_hY_-_cnO_+S_w"
5;"Donnerstag";77989;"ˈtõ̜nʃta̠kʰ";"""to~_onSta_-k_h"
5;"Donnerstag";81534;"ˈtɔnəʃtɔ̣ːχ";"""tOn@StO_r:X"
5;"Donnerstag";136211;"ˈdɔnəstax";"""dOn@stax"
5;"Donnerstag";127102;"ˈtʏnɔ̟ʃ̫t̪ɐ̠ʾːx";"""tYnO_+S_wt_d6_-_O:x"
5;"Donnerstag";118882;"ˈdʊnɐṣθɑ̟x̠";"""dUn6s_rTA_+x_-"
5;"Donnerstag";108461;"ˈtœn͡nɐ̣ʁ̰ˌda̠x̠";"""t9n*n6_rR_X%da_-x_-"
5;"Donnerstag";141726;"t̪ọnʃ̠";"t_do_rnS_-"
5;"Donnerstag";101114;"ˈtu̜nə̜+ʃtɑ̟ːχ";"""tu_on@_o+StA_+:X"
5;"Donnerstag";120233;"ˈtọʿnəss̟ɑ̟̣x";"""to_r_cn@ss_+A_+_rx"
5;"Donnerstag";94235;"ˈtɔ̟nə̰ɕtɔ̜ːkʰ";"""tO_+n@_Xs\tO_o:k_h"
5;"Donnerstag";139216;"ˈdʊ̟nɐʃ̨tɔːk‿";"""dU_+n6S`tO:k>"
5;"Donnerstag";116270;"ˈtʊ̟nəʾʁʃ̫tɪç";"""tU_+n@_ORS_wtIC"
5;"Donnerstag";121128;"ˈtʏ̠nɐʃ̠ða̠ɣ̰";"""tY_-n6S_-Da_-G_X"
5;"Donnerstag";92088;"ˈtɔnəʃto̜χ";"""tOn@Sto_oX"
5;"Donnerstag";123878;"ˈtonə̜s̠ta̠ːχ";"""ton@_os_-ta_-:X"
5;"Donnerstag";71182;"ˈtɔnəʃtɔ̣kʼ";"""tOn@StO_rk_>"
5;"Donnerstag";100120;"ˈtɔnəɾ̥ʃtɔːkʰ";"""tOn@4_0StO:k_h"
5;"Donnerstag";118165;"ˈto̜nɐ̣ʃ̠tɔ̜ʿx";"""to_on6_rS_-tO_o_cx"
5;"Donnerstag";98572;"ˈtɔ̣nə̠ʾs̠ɑ‿";"""tO_rn@_-_Os_-A>"
5;"Donnerstag";97293;"ˈtọnə̠ʾʃtʋ̣kh";"""to_rn@_-_OStQ_rkh"
5;"Donnerstag";135360;"ˈtlɤnəstɪ̠ʃ";"""t7n@stI_-S"
5;"Donnerstag";122830;"ˈdʊ̟n̰ɔ̟s̟θa̠x";"""dU_+n_XO_+s_+Ta_-x"
5;"Donnerstag";111294;"ˈdʊnə̜̣ʾsˌðɑχ͡ʀ̥";"""dUn@_o_r_Os%DAX*R\_0"
5;"Donnerstag";102156;"ˈduʿ→ə̠ʾnəsˌs̟ɑ̟χ";"""du_c*\@_-_On@s%s_+A_+X"
5;"Donnerstag";101005;"ˈtʊnəʃt̰ɔ̜k‿";"""tUn@St_XO_ok>"
5;"Donnerstag";120820;"ˈtʊnɐ̟ðaχ";"""tUn6_+DaX"
5;"Donnerstag";534378;"ˈdo̜nə̜staχ";"""do_on@_ostaX"
5;"Donnerstag";110821;"ˈtɔ̃nəstaʀ̥";"""tO~n@staR\_0"
5;"Donnerstag";90559;"ˈp͡fɪnstə̃";"""p*fInst@~"
5;"Donnerstag";105687;"ˈdɔʿnsdɑʾχ";"""dO_cnsdA_OX"
5;"Donnerstag";139458;"ˈt̪ɔ̣nɐʃç";"""t_dO_rn6SC"
5;"Donnerstag";71399;"ˈp͡fɪ̣nst̰ə";"""p*fI_rnst_X@"
5;"Donnerstag";79153;"ˈp͡fɪ̣ns̟t̪ə";"""p*fI_rns_+t_d@"
5;"Donnerstag";126108;"ˈdʊ+nɐʃˌtʰa̠x̰";"""dU+n6S%t_ha_-x_X"
5;"Donnerstag";125086;"ˈto̜n̰ɐʾʃt̪ɑ̟x";"""to_on_X6_OSt_dA_+x"
5;"Donnerstag";110375;"ˈtœ̣̰ə̜̰taʀ̥";"""t9_r_X@_o_XtaR\_0"
5;"Donnerstag";80157;"ˈt̠ʊ̟nt̰͡ʃta̠kh";"""t_-U_+nt_X*Sta_-kh"
5;"Donnerstag";130378;"ˈtʊnə̜ʃ̠tɑ̟ːχ";"""tUn@_oS_-tA_+:X"
5;"Donnerstag";142179;"ˈtʏ̠nɐʃˈta̠ːx / ˈtʊʁ̰ʃtʃ̩";"""tY_-n6S""ta_-:x / ""tUR_XStS="
5;"Donnerstag";118146;"ˈtʊ̟ʿnəɻsˌt̪a̠";"""tU_+_cn@r\`s%t_da_-"
5;"Donnerstag";119029;"ˈtɔnɐṣd̪ɔʿx̰";"""tOn6s_rd_dO_cx_X"
5;"Donnerstag";134531;"ˈtɔnə̟ʃ̠tax̠";"""tOn@_+S_-tax_-"
5;"Donnerstag";99705;"ˈtɔnəʃt̪ɔ̜ːk‿";"""tOn@St_dO_o:k>"
5;"Donnerstag";126983;"ˈtɔ̟ʿnɐsθ̣a";"""tO_+_cn6sT_ra"
5;"Donnerstag";534317;"ˈtʊnɐʃtɑ̟ː";"""tUn6StA_+:"
5;"Donnerstag";126543;"tont̰ç+";"tont_XC+"
5;"Donnerstag";142132;"ˈdø̠nəɻʃṭʋʿkʰ";"""d2_-n@r\`St_rQ_ck_h"
5;"Donnerstag";71626;"ˈp͡fɪnstə̜+";"""p*fInst@_o+"
5;"Donnerstag";126340;"ˈdœnɐʃ̠ˌθɔ̜χ";"""d9n6S_-%TO_oX"
5;"Donnerstag";132113;"ˈtonə˻ʃti̜k̰ / ˈdonə˻ʃti̜k̰";"""ton@`\Sti_ok_X / ""don@`\Sti_ok_X"
5;"Donnerstag";107178;"ˈdɔnəɹˌdɑ̟x̰";"""dOn@r\%dA_+x_X"
5;"Donnerstag";127805;"ˈto̜ːnəs̠θɪ̠ç";"""to_o:n@s_-TI_-C-"
5;"Donnerstag";104872;"ˈdɛndɔ̟ʿda̠χ";"""dEndO_+_cda_-X"
5;"Donnerstag";102355;"‿ˈdʊŋədaχ";"<""dUN@daX"
5;"Donnerstag";89340;"ˈdʊnəʃtɔʀ̥";"""dUn@StOR\_0"
5;"Donnerstag";118512;"ˈtʊnəs̠t̪a̠x";"""tUn@s_-t_da_-x"
5;"Donnerstag";136417;"ˈtɔm̰əʃ̫̰ˌtɑːχ";"""tOm_X@S_w_X%tA:X"
5;"Donnerstag";122070;"ˈtọnəsθax̠";"""to_rn@sTax_-"
5;"Donnerstag";139327;"ˈtọnɐʃt̪ʋːχ";"""to_rn6St_dQ:X"
5;"Donnerstag";112022;"ˈʈø̣nə̠d̪ax";"""t_R2_rn@_-d_dax"
5;"Donnerstag";139652;"ˈtɔ̣nɐʃθ̣ɐɣ̰";"""tO_rn6ST_r6G_X"
5;"Donnerstag";106665;"ˈtʰʊ̟nə̜θd̪ax";"""t_hU_+n@_oTd_dax"
5;"Donnerstag";109582;"ˈtɔnəsθ̰a̠‿";"""tOn@sT_Xa_->"
5;"Donnerstag";72112;"ˈp̰͡fi̜nstʰə";"""p_X*fi_o-nst_h@"
5;"Donnerstag";115080;"ˈdœʿnə̣ʁˌstax";"""d9_cn@_rR%stax"
5;"Donnerstag";136673;"ˈt̪uʿ→ɔ̠̃ʃtɪç+";"""t_du_c*\O_-~StIC+"
5;"Donnerstag";97362;"ˈtʊnə̟ʃtak";"""tUn@_+Stak"
5;"Donnerstag";124917;"ˈtọnəst̪aχ̟";"""to_rn@st_daX_+"
5;"Donnerstag";80028;"ˈp͡fɪnsθə̟ʾ";"""p*fInsT@_+_O"
5;"Donnerstag";97691;"ˈtɔ̟nə̠ʃṭʋːk̠ʰ";"""tO_+n@_-St_rQ:k_-_h"
5;"Donnerstag";141827;"ˈtø̠nɐʃdɑːχ";"""t2_-n6SdA:X"
5;"Donnerstag";98815;"ˈtɔnəʁ̰st̰ɑ̟ːχ̰‿";"""tOn@R_Xst_XA_+:X_X>"
5;"Donnerstag";117816;"ˈtɔ̣ʿnɐʾʃ̫t̪ɑ̟ːχ";"""tO_r_cn6_OS_wt_dA_+:X"
5;"Donnerstag";96254;"ˈtʊ̣nəʃtɔ̜ːχ";"""tU_rn@StO_o:X"
5;"Donnerstag";89144;"tʊ̈nəʃ̟tɑ̟x‿";"tU_""n@S_+tA_+x>"
5;"Donnerstag";139171;"ˈtʊnəʃtɪ̣ç";"""tUn@StI_rC"
5;"Donnerstag";25987;"ˈtʊ̣nəʃtɔx";"""tU_rn@StOx"
5;"Donnerstag";534207;"ˈdo̟ʿ͡ʊnəˌdax";"""do_+_c*Un@%dax"
5;"Donnerstag";119195;"ˈtɔnəstɑ̣χ";"""tOn@stA_rX"
5;"Donnerstag";80214;"ˈp͡fɪ̃ntstʰọkh";"""p*fI~ntst_ho_rkh"
5;"Donnerstag";94066;"ˈt̠ʊ̣nɐʃθɑ̟̃ːɣ̰";"""t_-U_rn6STA_+~:G_X"
5;"Donnerstag";101858;"ˈtɔ̟nəʁdax";"""tO_+n@Rdax"
5;"Donnerstag";124194;"ˈtɔnə̣da‿ ˈtọnạs͡sɑ̣x";"""to_rna_rs*sA_rx ""tOn@_rda>"
5;"Donnerstag";100345;"ˈtɔnəʃtɪç";"""tOn@StIC"
5;"Donnerstag";108547;"ˈtọnəsd̪ɑ̟x̠";"""to_rn@sd_dA_+x_-"
5;"Donnerstag";72938;"ˈtɔnə˻ʃtɑ̣ʾːχ";"""tOn@`\StA_r_O:X"
5;"Donnerstag";137182;"tʊ̜nɐʾʃ̠ː";"tU_on6_OS_-:"
5;"Donnerstag";112685;"ˈdlɤ̟ʾnəsθɑ̟x";"""d7_+_On@sTA_+x"
5;"Donnerstag";133243;"ˈto̜nə̜ʃ̠tɑːk‿";"""to_on@_oS_-tA:k>"
5;"Donnerstag";103623;"ˈdonə̜ðɑ̟χ";"""don@_oDA_+X"
5;"Donnerstag";117629;"ˈtœʁnɾəlạːʀ̥";"""t9Rn4@la_r:R\_0"
5;"Donnerstag";96433;"ˈtɔ̠nəʃtəç";"""tO_-n@St@C"
5;"Donnerstag";88232;"ˈtʊnəʃθɪ̠";"""tUn@STI_-"
5;"Donnerstag";522626;"ˈdɔɳɐˌda̠ːɣə";"""dOn_j6%da_-:G@"
5;"Donnerstag";140365;"ˈtɔ̟nə̟ʃtakʰ";"""tO_+n@_+Stak_h"
5;"Donnerstag";78677;"ˈp͡finsta";"""p*finsta"
5;"Donnerstag";98155;"ˈtʊ→əʃ̠tɪ̣ːç";"""tU*\@S_-tI_r:C"
5;"Donnerstag";133354;"ˈtɔnəʃ̟ta̠ːkh";"""tOn@S_+ta_-:kh"
5;"Donnerstag";73053;"ˈp͡fɪ̣nstə̜";"""p*fI_rnst@_o"
5;"Donnerstag";99867;"ˈtunɛ̜ʃtɑ̣ʾːkh";"""tunE_oStA_r_O:kh"
5;"Donnerstag";102330;"ˈtɔnəsθa̠x̫";"""tOn@sTa_-x_w"
5;"Donnerstag";132665;"ˈtʊnəʃ̟tɪk͡x‿";"""tUn@S_+tIk*x>"
5;"Donnerstag";103582;"ˈdɔnə̜sta̠χ";"""dOn@_osta_-X"
5;"Donnerstag";103156;"ˈtɔnəɾɑ̟x̠";"""tOn@4A_+x_-"
5;"Donnerstag";98830;"ˈtonə̜+ʃtɔ͡ʌkʰ";"""ton@_o+StO*Vk_h"
5;"Donnerstag";120286;"ˈtʏ̜nɐsta̠x̠";"""tY_on6sta_-x_-"
5;"Donnerstag";87629;"ˈtʊ̣nəʃtʰɪ";"""tU_rn@St_hI"
5;"Donnerstag";93399;"ˈt̪õ̜→œ̃ʃtə̟ʾ";"""t_do_o~*\9~St@_+_O"
5;"Donnerstag";121905;"ˈtonəsta̠χ̰";"""ton@sta_-X_X"
5;"Donnerstag";140999;"ˈtɔnɐʾʃ̠ː";"""tOn6_OS_-:"
5;"Donnerstag";114506;"ˈtø̣ʁ̰ndəʁdax͡x̟";"""t2_r-R_Xnd@Rdax*x_+"
5;"Donnerstag";134449;"ˈdɔnə̜ʃ̨̫tɪç";"""dOn@_oS`_wtIC"
5;"Donnerstag";112823;"ˈtœʁnd̪̰ə̜daːx";"""t9Rnd_d_X@_oda:x"
5;"Donnerstag";142982;"ˈtlɤnɔ̠ʁʃ";"""t7nO_-RS"
5;"Donnerstag";129216;"ˈtɐ→ʊʃtɪk";"""t6*\UStIk"
5;"Donnerstag";97420;"ˈtʊ→ə̜ʃto̜x";"""tU*\@_oSto_ox"
5;"Donnerstag";115632;"ˈdœn̰ə̰saχ̰";"""d9n_X@_XsaX_X"
5;"Donnerstag";73067;"ˈdɔnəʃtɔ̟ʿk̰";"""dOn@StO_+_ck_X"
5;"Donnerstag";94091;"ˈtʊ̜nə̜ʃtɑ̟k‿";"""tU_on@_oStA_+k>"
5;"Donnerstag";97496;"ˈdọːnəs̠t̪ɑːx̠";"""do_r:n@s_-t_dA:x_-"
5;"Donnerstag";105310;"ˈtœ̣ʁnəʁˌtạx";"""t9_rRn@R%ta_rx"
5;"Donnerstag";106912;"ˈtlɤnə̜s͡sɑ̣χ";"""t7n@_os*sA_rX"
5;"Donnerstag";87273;"ˈtɔnʃ̟təkh";"""tOnS_+t@kh"
5;"Donnerstag";142407;"ˌtɔ̃n̰ɐʃˈtʋ̣ːχ";"%tO~n_X6S""tQ_r:X"
5;"Donnerstag";117389;"ˈtɔnəʃ̫ḍʋ̣kh";"""tOn@S_wd_rQ_rkh"
5;"Donnerstag";119269;"ˈtọnəs̠θa̠χ";"""to_rn@s_-Ta_-X"
5;"Donnerstag";138212;"ˌtọnɐʃˈt̪ɔ̜ːx";"%to_rn6S""t_dO_o:x"
5;"Donnerstag";95627;"ˈtɔnəʃtɪç";"""tOn@StIC"
5;"Donnerstag";125647;"ˈtlɤ̣nə̠ʾʁʃː";"""t7_rn@_-_ORS:"
5;"Donnerstag";101119;"ˈdʊnɔ̟ʿʃ̟tɑːχ";"""dUnO_+_cS_+tA:X"
5;"Donnerstag";131639;"ˈtʊ̣nəʃtə";"""tU_rn@St@"
5;"Donnerstag";141322;"ˈθɯnəɻʃ̫tɑ̣ːx";"""TMn@r\`S_wtA_r:x"
5;"Donnerstag";96934;"ˈtunə̟ʃ̠ˌṭɑʾːx‿";"""tun@_+S_-%t_rA_O:x>"
5;"Donnerstag";74385;"ˈtɔ̃nəʃθɔɡ.";"""tO~n@STOg."
5;"Donnerstag";99852;"ˈtoʿnɛsðɪ̣ɕ";"""to_cnEsDI_rs\"
5;"Donnerstag";100418;"ˈto̜nəʃtʋ̣ːk̰͡x";"""to_on@StQ_r:k_X*x"
5;"Donnerstag";121678;"ˈtʏn͡na̠ṣtʰaχ";"""tYn*na_-s_rt_haX"
5;"Donnerstag";100376;"ˈtonə̣ʾʃ̠ˌtɪ̣ɕ̟";"""ton@_r_OS_-%tI_rs\_+"
5;"Donnerstag";136865;"ˈtʊ̟→ənə̠ʃ̣tɪ̣çː";"""tU_+*\@n@_-S_rtI_rC:"
5;"Donnerstag";102505;"ˈtɔnə̣d̪a̠χ";"""tOn@_rd_da_-X"
5;"Donnerstag";131034;"ˈdonʃ̠tɪ̠k͡x";"""donS_-tI_-k*x"
5;"Donnerstag";132787;"ˈtɔ̣nʃtikh";"""tO_rnStikh"
5;"Donnerstag";124534;"ˈtọnəs̟θa̠h";"""to_rn@s_+Ta_-h"
5;"Donnerstag";142692;"ˈt̪o̟ʿnɐʃ̟tɪç";"""t_do_+_cn6S_+tIC"
5;"Donnerstag";98997;"ˈtʊ̜no̟ʿʃ͡ʃtɔ̣ʿːkh";"""tU_ono_+_cS*StO_r_c:kh"
5;"Donnerstag";116692;"ˈtɔnə̜sˌt̪a̠x̰";"""tOn@_os%t_da_-x_X"
5;"Donnerstag";84354;"ˈtonə̣ʁsṭɔkh";"""ton@_rRst_rOkh"
5;"Donnerstag";122935;"ˈt̪ʏ̠nɔʿʃˌta̠kʼ";"""t_dY_-nO_cS%ta_-k_>"
5;"Donnerstag";137478;"tɔnt̰ʃː";"tOnt_XS:"
5;"Donnerstag";98885;"ˈtlɤʾnəʃ̠ˌtɑʾːχ";"""t7_On@S_-%tA_O:X"
5;"Donnerstag";76974;"ˈtɔɾʃtɪ̜ç";"""tO4StI_oC"
5;"Donnerstag";94232;"ˈtonə̜+ʃtɔʿːkh";"""ton@_o+StO_c:kh"
5;"Donnerstag";124374;"ˈdʊ̜nɐ̜ʃˌtaːχ";"""dU_on6_oS%ta:X"
5;"Donnerstag";112854;"ˈtø̜n̰ədɑχ‿";"""t2_on_X@dAX>"
5;"Donnerstag";110034;"ˈd͡ðœnədɑ̣+ʀ̥";"""d*D9n@dA_r+R\_0"
5;"Donnerstag";115354;"ˈtɔ̃nə̜sθɑ̟χ‿";"""tO~n@_osTA_+X>"
5;"Donnerstag";107244;"ˈtʊnəst̪a̠x";"""tUn@st_da_-x"
5;"Donnerstag";119655;"ˈtʊ̜nɐst̪a̠x";"""tU_on6st_da_-x"
5;"Donnerstag";109126;"ˈtɔnə̠sˈt̪aʀ̥";"""tOn@_-s""t_daR\_0"
5;"Donnerstag";134656;"ˈdɔnəst̪ɑ̟ːχ̰";"""dOn@st_dA_+:X_X"
5;"Donnerstag";81382;"ˈtʊ̣nəʃtɔχ";"""tU_rn@StOX"
5;"Donnerstag";123486;"ˈtʏ̥nɐʾʃ̜tɔ̜ʿːk̠";"""tY_0n6_OS_otO_o_c:k_-"
5;"Donnerstag";124734;"ˈtʉn͡nɐʃt̪a̠ːx";"""t}n*n6St_da_-:x"
5;"Donnerstag";142682;"ˈtʏʿnɔʃ̫ˌdœ̣ʿœ̜ʿkʰ";"""tY_cnOS_w%d9_r_c-9_o_ck_h"
5;"Donnerstag";96991;"ˈdọnəʃtɪʃ";"""do_rn@StIS"
5;"Donnerstag";116468;"ˈdœnð̰ə̜ðak̰";"""d9nD_X@_oDak_X"
5;"Donnerstag";77404;"ˈtunəʃtɔ̣x / ˈtɯnəʃtɔ̣x";"""tun@StO_rx / ""tMn@StO_rx"
5;"Donnerstag";78096;"ˈt͡ðʊ͡əʃtɪç";"""t*DU*@StIC"
5;"Donnerstag";82823;"ˈdɔnə˻ʃtə̜k";"""dOn@`\St@_ok"
5;"Donnerstag";137105;"ˈtynəʃtẹç";"""tyn@Ste_rC"
5;"Donnerstag";141434;"ˈtɔ̣ʿʃ̫ʃ̠̩";"""tO_r_cS_wS_-="
5;"Donnerstag";131625;"ˈtoʿːnt̰ɕtɪcʰ";"""to_c:nt_Xs\tIc_h"
5;"Donnerstag";104396;"ˈdœŋəd̜aχ̰";"""d9N@d_oaX_X"
5;"Donnerstag";107979;"ˈdɔ̜̃ndəsta̠ːx";"""dO_o~nd@sta_-:x"
5;"Donnerstag";114116;"ˈtœ̠n̰əsθa̠x";"""t9_-n_X@sTa_-x"
5;"Donnerstag";103353;"ˈdʊʿnd̰ədaχ";"""dU_cnd_X@daX"
5;"Donnerstag";93455;"ˈpfɪ̣nsdə";"""pfI_rnsd@"
5;"Donnerstag";95188;"ˈtɔnəʃ̠tɔ̟ːχ";"""tOn@S_-tO_+:X"
5;"Donnerstag";107810;"ˈdœ̠nə̜daʀ̥ ˈtɔ̣ʿnə̠θˈt̪ɑ̟x̰";"""d9_-n@_odaR\_0 ""tO_r_cn@_-T""t_dA_+x_X"
5;"Donnerstag";138617;"ˈtuɻəʃ̨";"""tur\`@S`"
6;"treiben";71626;"ˈdɾɐ→ɪm̩";"""d46*\Im="
6;"treiben";78677;"tɾɛ→ɪb̰.m / tɾɛ̠→ɪm̩";"t4E*\Ib_X.m / t4E_-*\Im="
6;"treiben";129216;"ˈtɾə→ɪbətʰ";"""t4@*\Ib@t_h"
6;"treiben";71182;"trɐ̟→ɪm";"tr6_+*\Im"
6;"treiben";76974;"trʌ→ɪm.";"trV*\Im."
6;"treiben";79153;"ˈtɾa̠→ə̣+m̩t̪";"""t4a_-*\@_r+m=t_d"
6;"treiben";81534;"ðɾæ→ɪm";"D4{*\Im"
6;"treiben";136417;"ˈdɹi̠ːp͡fə̰ʾ";"""dr\i_-:p*f@_X_O"
6;"treiben";93455;"ˈtɾɐ̟→ɪm̩";"""t46_+*\Im="
6;"treiben";82823;"ˈtɾɐ̠→ɪb.m̩.";"""t46_-*\Ib.m=."
6;"treiben";95188;"ˈtɾɐʾ→ɪβə";"""t46_O*\IB@"
6;"treiben";103582;"ˈdrọ→ɪʾβəth";"""dro_r*\I_OB@th"
6;"treiben";87629;"ˈtrɐ→ɪβə";"""tr6*\IB@"
6;"treiben";72938;"ˈtɾ̰ɐ→ɪm̩";"""t4_X6*\Im="
6;"treiben";95627;"ˈtrɪ̣ːβə";"""trI_r:B@"
6;"treiben";100120;"ˈtri̜ːb.m̩";"""tri_o:b.m="
6;"treiben";96991;"ˈtʁɐ→ɪβən";"""tR6*\IB@n"
6;"treiben";71399;"ˈtɾɐ̟→ɪm̩";"""t46_+*\Im="
6;"treiben";89340;"ðɾɐ̠→ɪm";"D46_-*\Im"
6;"treiben";134449;"ˈdʁɪ̣ːf͡və";"""dRI_r:f*v@"
6;"treiben";97362;"ˈt̪ɾɐ̠→ɪβən / ˈt̪ɾɐ̠→ɪβn̩";"""t_d46_-*\IB@n / ""t_d46_-*\IBn="
6;"treiben";74385;"ˈt̪ɾɐ→ɪm̩";"""t_d46*\Im="
6;"treiben";81382;"ˈtɾɐ→ɪb.m̩";"""t46*\Ib.m="
6;"treiben";132113;"ˈtʁə̰͡iβə";"""tR@_X*iB@"
6;"treiben";90559;"t̪ɾɐ→ɪb̰.m̩";"t_d46*\Ib_X.m="
6;"treiben";133354;"ˈdɾɛ̠→ɪβət";"""d4E_-*\IB@t"
6;"treiben";25987;"ˈtɾɐ→ɪβə";"""t46*\IB@"
6;"treiben";87273;"ˈtɾɛ̣̠→ɪɸ͡βəth";"""t4E_r_-*\Ip\*B@th"
6;"treiben";92088;"ˈtrɐ→ɪb̰.m̩";"""tr6*\Ib_X.m="
6;"treiben";133243;"ˈðɾə̟→ɪβətʼ";"""D4@_+*\IB@t_>"
6;"treiben";132787;"ˈðɾi̜ːβə";"""D4i_o:B@"
6;"treiben";94066;"ˈdʁɛ→ɪʋəʾ";"""dRE*\Iv\@_O"
6;"treiben";132665;"ˈðɾɐ→ɪβətʰ";"""D46*\IB@t_h"
6;"treiben";131639;"ˈd̪ɾɐ→ɪβə";"""d_d46*\IB@"
6;"treiben";104396;"ˈd̪ɾɪ̣ːβəth";"""d_d4I_r:B@th"
6;"treiben";73053;"ˈðɾɐ→ɪm̩";"""D46*\Im="
6;"treiben";130378;"ˈdʁɐ→ɪβə̟";"""dR6*\IB@_+"
6;"treiben";89144;"ˈtɾɛ̠͡e̠b̰.n̩";"""t4E_-*e_-b_X.n="
6;"treiben";96433;"ˈtrɐ̜→ɪvəm̰";"""tr6_o*\Iv@m_X"
6;"treiben";101114;"ˈtɾɐ̜→ɪβə";"""t46_o*\IB@"
6;"treiben";103156;"dɾɪːfth";"d4I:fth"
6;"treiben";88232;"ˈtɾɐ̠→ɪβə";"""t46_-*\IB@"
6;"treiben";534317;"ˈtrɐ→ɪβə";"""tr6*\IB@"
6;"treiben";80028;"ˈtɾạ→ɪb̰.m̩";"""t4a_r*\Ib_X.m="
6;"treiben";534378;"ˈtʁʊ̣əβətʰ";"""tRU_r@B@t_h"
6;"treiben";103623;"ˈdʁʊ→ə̣βət‿";"""dRU*\@_rB@t>"
6;"treiben";80157;"ˈt̪ɾiːvə̣ʾth";"""t_d4i:v@_r_Oth"
6;"treiben";73067;"tɾɐ→ɪm.";"t46*\Im."
